cdr_id,case_id,caller_phone,receiver_phone,timestamp,duration_seconds,location,cell_tower
CDR-794AA094,CASE-0080,+912112033180,+918534807940,2023-06-12T22:37:00,1116,Anna Nagar,TOWER-440
CDR-5932E2EB,CASE-0174,+918836267527,+913749761209,2023-06-02T09:40:00,1074,Jubilee Hills,TOWER-219
CDR-66AA20B7,CASE-0327,+912022326971,+913988747436,2023-07-05T18:54:00,510,Bandra Kurla Complex,TOWER-272
CDR-3413A695,CASE-0216,+914271636761,+915737504337,2023-05-09T12:40:00,418,Gachibowli,TOWER-314
CDR-EF0D1D7F,CASE-0106,+915241522476,+916907185823,2023-05-13T17:22:00,3580,Secunderabad Railway Station,TOWER-158
CDR-285DC96E,CASE-0239,+918343190114,+919002471824,2023-04-11T13:06:00,780,Gachibowli,TOWER-116
CDR-004D9AA4,CASE-0469,+918299783310,+913740653033,2023-03-24T17:33:00,1874,Jubilee Hills,TOWER-591
CDR-1DE57605,CASE-0140,+915060892503,+919181695377,2023-09-12T18:42:00,1065,Indiranagar,TOWER-183
CDR-65D2686A,CASE-0486,+910868338542,+916211476552,2023-04-01T04:55:00,1532,Anna Nagar,TOWER-160
CDR-B3A80B77,CASE-0465,+917458978757,+915023309354,2023-03-03T12:24:00,2330,T Nagar,TOWER-616
CDR-17779800,CASE-0133,+915920116378,+918200196286,2023-07-02T21:30:00,1568,Andheri West,TOWER-620
CDR-2D277BA9,CASE-0106,+915241522476,+912702428416,2023-01-21T09:56:00,2513,New Town,TOWER-241
CDR-D9C0D7B4,CASE-0430,+911219788712,+915947199127,2023-06-02T05:49:00,1823,Hinjewadi,TOWER-808
CDR-523EC842,CASE-0286,+912880850423,+916878129600,2023-04-29T04:20:00,498,Secunderabad Railway Station,TOWER-163
CDR-E00ED0D1,CASE-0300,+912905983086,+915276733997,2023-10-18T01:43:00,2635,Noida Sector 18,TOWER-223
CDR-BBFC8E94,CASE-0265,+917174127261,+917654441593,2023-10-01T20:49:00,3280,Gachibowli,TOWER-187
CDR-48F2EFE5,CASE-0024,+913122283233,+918521370274,2023-02-05T04:19:00,3492,Indiranagar,TOWER-690
CDR-9999B653,CASE-0349,+916021101710,+914272398587,2023-03-28T09:06:00,690,Secunderabad Railway Station,TOWER-275
CDR-2E7AD203,CASE-0122,+912848587043,+913885052323,2023-04-26T02:24:00,2933,Viman Nagar,TOWER-140
CDR-848CBAA3,CASE-0437,+911400672608,+910039783838,2023-10-28T20:27:00,895,Bandra Kurla Complex,TOWER-899
CDR-5BA60FF1,CASE-0118,+919311749984,+912118910906,2023-05-19T03:19:00,3500,New Town,TOWER-543
CDR-A7E9F0C0,CASE-0261,+912440682429,+915920116378,2023-04-05T11:26:00,444,Secunderabad Railway Station,TOWER-804
CDR-40CFE56A,CASE-0027,+914060376799,+912801984685,2023-05-29T09:48:00,2606,Salt Lake City,TOWER-121
CDR-40F76378,CASE-0170,+918082527005,+915452348241,2023-04-18T07:31:00,2375,Gurgaon Sector 29,TOWER-965
CDR-FB99182C,CASE-0322,+911151048469,+914833300595,2023-02-21T00:39:00,2770,Andheri West,TOWER-751
CDR-8FF8FD01,CASE-0305,+914359315208,+916706352286,2023-03-16T05:40:00,1108,Secunderabad Railway Station,TOWER-218
CDR-9CE3A09C,CASE-0499,+919488670550,+911785862008,2023-07-12T20:25:00,1536,Gachibowli,TOWER-728
CDR-5AA9A720,CASE-0142,+919606541892,+912041772420,2023-05-15T16:51:00,457,Bandra Kurla Complex,TOWER-587
CDR-0D927A39,CASE-0154,+914359315208,+914813120521,2023-09-13T17:33:00,1538,Connaught Place,TOWER-197
CDR-62E32F50,CASE-0184,+910932627488,+910932627488,2023-03-16T14:02:00,2711,T Nagar,TOWER-427
CDR-898651AB,CASE-0233,+916307331452,+914591177748,2023-06-03T19:58:00,2132,Gurgaon Sector 29,TOWER-589
CDR-F70AC7F9,CASE-0124,+911589361118,+915320007762,2023-09-25T13:28:00,3257,Noida Sector 18,TOWER-836
CDR-083501E5,CASE-0287,+917290393874,+917290393874,2023-07-02T00:45:00,2996,Viman Nagar,TOWER-446
CDR-AA9FFB84,CASE-0050,+910326513902,+912110288951,2023-03-26T05:58:00,2766,T Nagar,TOWER-787
CDR-7B4B3FB2,CASE-0431,+911977332202,+910753136575,2023-10-25T12:43:00,240,Hinjewadi,TOWER-343
CDR-F2D10B50,CASE-0138,+918390351790,+918883185802,2023-07-22T00:39:00,2894,Noida Sector 18,TOWER-495
CDR-A521A5F4,CASE-0158,+914692574092,+914239058338,2023-09-06T15:33:00,1996,Secunderabad Railway Station,TOWER-361
CDR-980AA1DE,CASE-0437,+918624564306,+912440682429,2023-04-14T05:34:00,346,New Town,TOWER-573
CDR-F9922A9F,CASE-0238,+917559680968,+916381683485,2023-09-29T07:10:00,3039,Andheri West,TOWER-612
CDR-C444AA04,CASE-0044,+913287294594,+914648119212,2023-08-12T17:30:00,2969,New Town,TOWER-955
CDR-4FA7292E,CASE-0131,+910956977119,+918191989642,2023-03-31T09:02:00,1010,Indiranagar,TOWER-872
CDR-A9A68BBF,CASE-0330,+915202012138,+915527465681,2023-02-15T17:45:00,379,Connaught Place,TOWER-675
CDR-8833729F,CASE-0092,+917493489727,+915477418931,2023-08-10T14:40:00,2556,Noida Sector 18,TOWER-493
CDR-6BD70F8C,CASE-0272,+913846181077,+912848587043,2023-02-28T05:39:00,352,Viman Nagar,TOWER-303
CDR-C3AF8B4F,CASE-0325,+912652774044,+918142696692,2023-05-08T11:00:00,2378,Bandra Kurla Complex,TOWER-450
CDR-671CE63B,CASE-0256,+912871668936,+914804353183,2023-03-23T06:45:00,3445,Secunderabad Railway Station,TOWER-751
CDR-C8466B7D,CASE-0157,+916521100332,+911782032348,2023-07-21T21:49:00,1145,T Nagar,TOWER-457
CDR-310087F3,CASE-0210,+915947139368,+917723330202,2023-09-07T21:45:00,2144,Koramangala,TOWER-926
CDR-EBA63904,CASE-0154,+914239058338,+912440682429,2023-09-10T16:32:00,550,Bandra Kurla Complex,TOWER-336
CDR-60D87AAC,CASE-0171,+913532682507,+914206370446,2023-04-14T16:17:00,2524,Noida Sector 18,TOWER-330
CDR-E62768CE,CASE-0478,+912581306576,+914271636761,2023-10-13T13:24:00,3023,Karol Bagh,TOWER-457
CDR-456B5457,CASE-0295,+916775955382,+912508329270,2023-10-04T13:31:00,694,Andheri West,TOWER-317
CDR-85488BEA,CASE-0178,+914222238530,+912963098521,2023-08-03T17:02:00,3211,Viman Nagar,TOWER-637
CDR-C6C3377B,CASE-0005,+916378163815,+916602020660,2023-05-09T04:37:00,510,Indiranagar,TOWER-572
CDR-C73B0A6F,CASE-0243,+915723355955,+918938733896,2023-01-28T15:30:00,1579,Salt Lake City,TOWER-249
CDR-1FE87076,CASE-0178,+915041435052,+913932074517,2023-06-11T02:27:00,1013,Bandra Kurla Complex,TOWER-355
CDR-B7C5D1F3,CASE-0349,+916021101710,+911387784962,2023-03-19T18:22:00,2476,Bandra Kurla Complex,TOWER-254
CDR-9675570E,CASE-0425,+912808283954,+917719613824,2023-08-12T21:35:00,961,Koramangala,TOWER-911
CDR-B0B1360E,CASE-0423,+915148982381,+919458484561,2023-05-12T14:42:00,2326,T Nagar,TOWER-802
CDR-6301074C,CASE-0387,+915751377359,+919556726697,2023-09-06T12:43:00,3368,Bandra Kurla Complex,TOWER-337
CDR-84F43542,CASE-0222,+918843545700,+910539363533,2023-03-29T04:05:00,1452,Connaught Place,TOWER-741
CDR-1D4F74BE,CASE-0230,+911182887465,+917406654651,2023-10-06T06:08:00,2088,Secunderabad Railway Station,TOWER-205
CDR-4FE3C576,CASE-0241,+919445273273,+915920116378,2023-07-23T15:55:00,759,Hinjewadi,TOWER-348
CDR-53141809,CASE-0259,+912062619351,+916864020681,2023-03-06T12:00:00,2857,Viman Nagar,TOWER-889
CDR-4FB28DC7,CASE-0240,+916786288566,+913596352435,2023-02-03T12:41:00,3193,Bandra Kurla Complex,TOWER-929
CDR-F2715775,CASE-0374,+914206370446,+910364482926,2023-06-15T09:03:00,1654,Gurgaon Sector 29,TOWER-183
CDR-E4F6E17C,CASE-0016,+911885956157,+915527465681,2023-08-09T17:54:00,631,Indiranagar,TOWER-215
CDR-647901C2,CASE-0365,+910932627488,+919458484561,2023-07-19T11:24:00,571,Anna Nagar,TOWER-273
CDR-5A7E64E5,CASE-0172,+912390045150,+918843545700,2023-10-12T10:23:00,2854,Bandra Kurla Complex,TOWER-935
CDR-9518997D,CASE-0117,+914813120521,+911185831722,2023-06-28T19:01:00,1450,Jubilee Hills,TOWER-666
CDR-F8C63FBF,CASE-0413,+912652392093,+912667950068,2023-04-02T12:43:00,1254,Gachibowli,TOWER-311
CDR-3DBA419C,CASE-0386,+917823819126,+917005385251,2023-07-27T18:19:00,696,Viman Nagar,TOWER-805
CDR-0E208081,CASE-0417,+915148982381,+917290393874,2023-09-17T08:18:00,2029,Jubilee Hills,TOWER-677
CDR-7EC30DEA,CASE-0493,+914239058338,+912440682429,2023-01-14T11:46:00,3006,T Nagar,TOWER-698
CDR-073FF015,CASE-0201,+915950179837,+916275191270,2023-04-29T10:43:00,1461,Indiranagar,TOWER-787
CDR-A95CBD49,CASE-0101,+912679834759,+918493253568,2023-01-11T17:49:00,1824,Viman Nagar,TOWER-138
CDR-98481703,CASE-0251,+913932579972,+914595612143,2023-10-11T20:35:00,788,Gachibowli,TOWER-995
CDR-A033226A,CASE-0326,+912308237242,+917207070537,2023-10-27T21:16:00,2691,Bandra Kurla Complex,TOWER-561
CDR-AEBD4C97,CASE-0343,+915616876987,+918867373834,2023-06-23T01:48:00,1780,Gurgaon Sector 29,TOWER-305
CDR-3E0627C2,CASE-0312,+917290393874,+913121201754,2023-08-27T13:53:00,353,T Nagar,TOWER-414
CDR-C69E7997,CASE-0162,+915527465681,+918182584475,2023-05-28T20:18:00,1671,Viman Nagar,TOWER-561
CDR-BEEC308F,CASE-0078,+910539363533,+910539363533,2023-02-15T23:29:00,1911,Indiranagar,TOWER-995
CDR-7BE75960,CASE-0369,+913718122167,+919914930763,2023-06-05T12:17:00,397,Karol Bagh,TOWER-896
CDR-5CAD565A,CASE-0414,+910257903758,+913528293214,2023-08-29T17:44:00,3499,Vasant Kunj,TOWER-526
CDR-6E0F5554,CASE-0029,+910753540823,+914271636761,2023-03-28T14:50:00,3108,Vasant Kunj,TOWER-117
CDR-80DCE167,CASE-0152,+915472697341,+910914280263,2023-09-29T18:40:00,2816,Koramangala,TOWER-226
CDR-91A74530,CASE-0381,+917970357325,+911024362671,2023-09-09T09:22:00,417,Anna Nagar,TOWER-763
CDR-F463390C,CASE-0422,+918545155824,+915527465681,2023-02-05T01:56:00,2150,New Town,TOWER-102
CDR-289EACD7,CASE-0350,+918051776307,+913245468277,2023-06-19T18:07:00,1525,Gachibowli,TOWER-916
CDR-1AC6A31C,CASE-0333,+916659394965,+917691194594,2023-09-11T19:08:00,1142,Hinjewadi,TOWER-310
CDR-110C8087,CASE-0276,+917900138637,+913840898680,2023-08-22T19:03:00,2399,Koramangala,TOWER-217
CDR-E4676308,CASE-0020,+913473457191,+918598547817,2023-07-12T16:52:00,2635,Hinjewadi,TOWER-778
CDR-F60E2728,CASE-0069,+916209181900,+915024878084,2023-06-23T14:06:00,1057,T Nagar,TOWER-939
CDR-5F083E3A,CASE-0348,+911857101140,+915679738578,2023-03-05T03:14:00,3426,Viman Nagar,TOWER-155
CDR-1A7EA4F9,CASE-0135,+917499454816,+916352386230,2023-05-30T23:36:00,146,New Town,TOWER-414
CDR-01B6BDDB,CASE-0105,+915920116378,+917104437401,2023-02-22T14:36:00,1309,New Town,TOWER-156
CDR-61EDBABF,CASE-0260,+911444441476,+911370183558,2023-10-07T18:38:00,981,Koramangala,TOWER-597
CDR-D344F639,CASE-0257,+911885956157,+916421053103,2023-06-06T18:39:00,118,Viman Nagar,TOWER-183
CDR-B002CAC4,CASE-0152,+915472697341,+916667845302,2023-04-13T07:14:00,749,Koramangala,TOWER-132
CDR-C94611C8,CASE-0359,+919458484561,+910932627488,2023-10-11T16:37:00,1476,Gachibowli,TOWER-642
CDR-0E34C901,CASE-0453,+910047578748,+917626733768,2023-06-25T00:59:00,2855,T Nagar,TOWER-919
CDR-2138A95B,CASE-0368,+910369920045,+918294609436,2023-08-16T22:55:00,1197,Salt Lake City,TOWER-523
CDR-14CD5DFF,CASE-0474,+919089851436,+917688408492,2023-01-28T10:25:00,3503,Karol Bagh,TOWER-691
CDR-401ADFCE,CASE-0385,+910134604279,+917747542185,2023-05-05T11:28:00,1943,Karol Bagh,TOWER-795
CDR-AA55CEA5,CASE-0266,+911782032348,+915527465681,2023-10-28T13:35:00,247,Connaught Place,TOWER-636
CDR-6C0E2C26,CASE-0122,+912848587043,+918843545700,2023-08-01T20:08:00,2570,New Town,TOWER-764
CDR-631DFD2C,CASE-0312,+917290393874,+915527465681,2023-04-14T07:41:00,1737,Hinjewadi,TOWER-974
CDR-A85B8120,CASE-0462,+914635031611,+914056731478,2023-08-31T17:43:00,1059,Salt Lake City,TOWER-345
CDR-DC1A9EE6,CASE-0468,+913975433895,+918690647457,2023-06-18T01:04:00,106,Anna Nagar,TOWER-712
CDR-493AF659,CASE-0092,+917493489727,+911831672560,2023-08-30T05:41:00,1531,Salt Lake City,TOWER-449
CDR-C2DFEEB1,CASE-0363,+916799420672,+918220230843,2023-02-04T01:07:00,1273,New Town,TOWER-310
CDR-A756F773,CASE-0418,+919618547415,+913713567814,2023-10-03T16:54:00,277,Gachibowli,TOWER-474
CDR-4AF1BBAB,CASE-0352,+918516951349,+917130509011,2023-10-23T15:33:00,2142,Gachibowli,TOWER-775
CDR-5DC08095,CASE-0013,+912061791248,+917755911393,2023-01-19T03:22:00,1822,Salt Lake City,TOWER-291
CDR-949771DF,CASE-0144,+918427374279,+913625589538,2023-08-19T20:48:00,214,Salt Lake City,TOWER-754
CDR-C5BF6E43,CASE-0102,+919372165628,+919856480912,2023-08-27T11:09:00,2266,Karol Bagh,TOWER-936
CDR-157759FF,CASE-0481,+910683601456,+916528964047,2023-05-14T21:13:00,366,Salt Lake City,TOWER-802
CDR-4726F9E7,CASE-0066,+914976547779,+911516946933,2023-05-22T23:13:00,2043,Vasant Kunj,TOWER-274
CDR-4DDC4073,CASE-0070,+913608715525,+914817918695,2023-02-22T07:01:00,2435,Noida Sector 18,TOWER-122
CDR-AC99C50E,CASE-0338,+914609507226,+911755299388,2023-04-14T12:02:00,771,Andheri West,TOWER-294
CDR-31547CB7,CASE-0354,+917104875947,+913790909461,2023-01-08T13:33:00,3289,Koramangala,TOWER-455
CDR-4274B25C,CASE-0067,+915804742838,+910142660811,2023-09-26T01:25:00,3145,Salt Lake City,TOWER-630
CDR-A06F0E9A,CASE-0101,+919059882716,+919581007707,2023-01-18T11:10:00,1001,Hinjewadi,TOWER-259
CDR-E832A5AA,CASE-0297,+913526203544,+912884014291,2023-04-04T15:41:00,1696,Gachibowli,TOWER-113
CDR-A8A47606,CASE-0459,+913204249581,+919698175692,2023-10-09T09:21:00,2798,Noida Sector 18,TOWER-503
CDR-A0CDBD16,CASE-0035,+912062619351,+917290393874,2023-05-28T19:47:00,2689,Koramangala,TOWER-482
CDR-EC4F2C87,CASE-0224,+919644787364,+915946278031,2023-10-19T12:34:00,2296,New Town,TOWER-750
CDR-3AD427B4,CASE-0226,+916853038279,+912365135856,2023-10-04T01:48:00,1741,Salt Lake City,TOWER-768
CDR-5ADE6E1D,CASE-0384,+915222093094,+914574318643,2023-10-23T23:00:00,671,Anna Nagar,TOWER-415
CDR-5E78C1AB,CASE-0328,+915487172487,+915363679831,2023-10-19T17:06:00,3220,Salt Lake City,TOWER-131
CDR-D532589B,CASE-0240,+916453121139,+916601793397,2023-10-01T04:22:00,1308,Viman Nagar,TOWER-757
CDR-76583538,CASE-0230,+911182887465,+917004222112,2023-03-10T14:54:00,1096,Noida Sector 18,TOWER-748
CDR-8DB42CD3,CASE-0339,+911655903639,+916337000116,2023-07-01T08:37:00,325,Connaught Place,TOWER-262
CDR-98370718,CASE-0404,+919246433365,+912014789749,2023-04-14T14:30:00,3361,Viman Nagar,TOWER-893
CDR-DE21F14D,CASE-0364,+914575175709,+913608715525,2023-02-16T19:57:00,812,Secunderabad Railway Station,TOWER-671
CDR-C45E9453,CASE-0240,+916454824897,+913388844131,2023-03-27T16:05:00,1919,Andheri West,TOWER-549
CDR-8E4703F2,CASE-0167,+915248245502,+912062619351,2023-02-05T00:19:00,3501,Secunderabad Railway Station,TOWER-764
CDR-9538588D,CASE-0084,+913976188626,+919476065724,2023-03-23T05:25:00,2121,Connaught Place,TOWER-682
CDR-55AE17FF,CASE-0142,+919606541892,+915363853241,2023-04-12T05:14:00,2598,Jubilee Hills,TOWER-375
CDR-0959B079,CASE-0408,+913975433895,+910351193387,2023-08-12T21:07:00,719,Bandra Kurla Complex,TOWER-259
CDR-2DCA8541,CASE-0216,+914271636761,+913329008798,2023-02-05T00:23:00,320,Hinjewadi,TOWER-706
CDR-8486BC56,CASE-0185,+912062619351,+919458484561,2023-03-15T07:13:00,1292,Bandra Kurla Complex,TOWER-305
CDR-382A9783,CASE-0446,+914032404397,+914148060676,2023-06-16T09:28:00,2642,Karol Bagh,TOWER-704
CDR-30F93EFC,CASE-0135,+917499454816,+914175868877,2023-06-29T09:03:00,1253,Gurgaon Sector 29,TOWER-467
CDR-A38D3E5F,CASE-0109,+914239058338,+913837086171,2023-01-09T09:18:00,3340,Secunderabad Railway Station,TOWER-556
CDR-D05CE3C2,CASE-0022,+914864867942,+916385561482,2023-03-20T01:41:00,998,Andheri West,TOWER-763
CDR-5C98B423,CASE-0195,+911873083101,+915888691887,2023-07-07T18:29:00,2752,Indiranagar,TOWER-325
CDR-6DB7D1B0,CASE-0033,+913004677796,+918550498810,2023-09-13T00:30:00,3503,T Nagar,TOWER-102
CDR-9E4ED47F,CASE-0329,+913556095089,+916784356372,2023-03-06T05:41:00,1848,Koramangala,TOWER-326
CDR-5DD38277,CASE-0166,+918690295394,+918096300377,2023-04-26T17:17:00,2572,T Nagar,TOWER-177
CDR-DEBBCCFD,CASE-0428,+911113249945,+916888413933,2023-03-02T23:39:00,265,Noida Sector 18,TOWER-488
CDR-C48AC1B8,CASE-0120,+919468912214,+913323589775,2023-01-20T18:50:00,3130,Bandra Kurla Complex,TOWER-107
CDR-4DFFD7B6,CASE-0176,+913520293182,+914807504568,2023-03-26T17:50:00,2437,Noida Sector 18,TOWER-109
CDR-868612C3,CASE-0235,+911547006274,+918722228296,2023-03-13T05:10:00,3235,Karol Bagh,TOWER-824
CDR-58A18540,CASE-0071,+911614562294,+919962863249,2023-10-28T11:08:00,1398,Viman Nagar,TOWER-675
CDR-0EA4605C,CASE-0258,+912891254249,+913063357525,2023-10-12T01:03:00,763,Viman Nagar,TOWER-667
CDR-95162067,CASE-0201,+916287607520,+915942557616,2023-10-26T21:43:00,77,Jubilee Hills,TOWER-489
CDR-31107A72,CASE-0400,+912541217249,+916937385958,2023-03-12T12:09:00,1450,Viman Nagar,TOWER-986
CDR-AD8F57AE,CASE-0161,+915148982381,+915148982381,2023-04-13T02:10:00,1172,Gurgaon Sector 29,TOWER-506
CDR-14F4BA60,CASE-0187,+918843545700,+914639073631,2023-04-08T05:03:00,2450,Bandra Kurla Complex,TOWER-768
CDR-99C0C35D,CASE-0441,+918797573856,+916611111444,2023-08-27T01:35:00,3454,Connaught Place,TOWER-271
CDR-34A3866D,CASE-0115,+910194795271,+911438581264,2023-10-11T05:10:00,610,Gurgaon Sector 29,TOWER-430
CDR-CD3D334B,CASE-0210,+912848587043,+914911756274,2023-01-10T05:22:00,1298,New Town,TOWER-416
CDR-98B2FBBA,CASE-0245,+913975433895,+912848587043,2023-10-19T23:19:00,2213,Bandra Kurla Complex,TOWER-689
CDR-9D69CCE5,CASE-0038,+913961941329,+919099422078,2023-02-28T07:21:00,2516,Karol Bagh,TOWER-767
CDR-1057CB19,CASE-0099,+918843545700,+918580720017,2023-01-12T01:57:00,725,T Nagar,TOWER-460
CDR-E1C28DF1,CASE-0466,+912062619351,+910932627488,2023-02-09T10:49:00,2048,Gachibowli,TOWER-494
CDR-B93BB5FF,CASE-0245,+913975433895,+913975433895,2023-05-25T10:37:00,359,Andheri West,TOWER-278
CDR-959918E4,CASE-0358,+919872870214,+919268733839,2023-01-25T04:04:00,2717,Viman Nagar,TOWER-186
CDR-808231B9,CASE-0261,+912440682429,+914813120521,2023-02-01T04:07:00,726,Anna Nagar,TOWER-153
CDR-5A966280,CASE-0032,+912440682429,+918210794690,2023-07-13T23:34:00,149,T Nagar,TOWER-769
CDR-5D90D43E,CASE-0213,+914271636761,+913690565218,2023-10-20T01:57:00,1929,Anna Nagar,TOWER-369
CDR-8D65A321,CASE-0260,+916823805570,+916691772507,2023-03-05T21:51:00,2763,Gachibowli,TOWER-764
CDR-0F9DBBAE,CASE-0172,+912390045150,+919668738453,2023-03-05T19:15:00,2566,Jubilee Hills,TOWER-713
CDR-6A60474E,CASE-0479,+911944555315,+914271636761,2023-01-31T12:42:00,2523,Viman Nagar,TOWER-793
CDR-E91EB209,CASE-0428,+916599503486,+917683529026,2023-08-06T15:30:00,2200,Andheri West,TOWER-538
CDR-EB3E0AE2,CASE-0024,+915140721957,+915999774536,2023-06-24T08:31:00,519,New Town,TOWER-577
CDR-EF2DCC75,CASE-0185,+912062619351,+918116121604,2023-04-24T08:06:00,3597,Connaught Place,TOWER-153
CDR-A4BB521B,CASE-0469,+916467269393,+916679269511,2023-08-09T00:00:00,376,Hinjewadi,TOWER-796
CDR-9BACE0AA,CASE-0009,+917903483496,+912772136477,2023-03-07T11:31:00,2692,Viman Nagar,TOWER-504
CDR-54A4D7D1,CASE-0251,+917290393874,+916806185252,2023-05-15T12:03:00,2121,Karol Bagh,TOWER-552
CDR-DA598F83,CASE-0445,+910753540823,+910554252507,2023-10-22T17:48:00,2994,Indiranagar,TOWER-573
CDR-170028D1,CASE-0199,+917290393874,+911407740263,2023-01-29T08:35:00,3345,Gurgaon Sector 29,TOWER-627
CDR-CB4231A8,CASE-0092,+917493489727,+919925912629,2023-04-02T23:52:00,1525,T Nagar,TOWER-272
CDR-313D4033,CASE-0167,+919458484561,+919233290023,2023-05-22T11:41:00,1661,Viman Nagar,TOWER-467
CDR-5DB2D441,CASE-0094,+912848587043,+912848587043,2023-03-24T03:19:00,1965,T Nagar,TOWER-817
CDR-ABF42B06,CASE-0148,+917428769944,+912660028967,2023-02-19T09:25:00,2581,Vasant Kunj,TOWER-849
CDR-8922B182,CASE-0479,+911944555315,+910714008531,2023-05-25T19:47:00,1301,Indiranagar,TOWER-534
CDR-C5B774B4,CASE-0169,+918843545700,+910932627488,2023-06-13T09:55:00,2701,Connaught Place,TOWER-697
CDR-F1B129F6,CASE-0390,+912596986383,+917052529978,2023-02-19T23:59:00,891,Indiranagar,TOWER-704
CDR-FC8E2B6B,CASE-0361,+914359315208,+914235432636,2023-09-14T02:07:00,1089,Hinjewadi,TOWER-904
CDR-5AB97A25,CASE-0235,+914239058338,+914239058338,2023-04-09T05:42:00,3577,Connaught Place,TOWER-154
CDR-91A7525C,CASE-0261,+910086146753,+914607017551,2023-01-18T23:32:00,1463,Salt Lake City,TOWER-281
CDR-16E00AEE,CASE-0500,+912604191298,+911016122411,2023-03-26T18:55:00,3183,Connaught Place,TOWER-280
CDR-833158E2,CASE-0188,+916459405371,+914278367677,2023-06-04T21:24:00,3342,Andheri West,TOWER-410
CDR-2F0702FE,CASE-0337,+910956186739,+916017099002,2023-03-17T20:34:00,3280,Gurgaon Sector 29,TOWER-931
CDR-C8DC7F49,CASE-0154,+914239058338,+912220973232,2023-02-27T13:31:00,2282,Connaught Place,TOWER-207
CDR-E72CB5A4,CASE-0394,+917749462059,+913223189937,2023-04-06T21:27:00,3367,Indiranagar,TOWER-407
CDR-59523235,CASE-0192,+913975433895,+919406883253,2023-08-08T07:45:00,485,T Nagar,TOWER-311
CDR-DE6A5E02,CASE-0329,+914359315208,+916841925983,2023-07-26T19:36:00,2722,Jubilee Hills,TOWER-270
CDR-6BF1CE04,CASE-0026,+910539363533,+917301329597,2023-03-26T05:18:00,2288,Bandra Kurla Complex,TOWER-347
CDR-65C4D6E3,CASE-0088,+916501095163,+917845300678,2023-04-18T16:48:00,2483,Gachibowli,TOWER-419
CDR-DFFCA4BA,CASE-0200,+913802655879,+915148982381,2023-01-27T14:09:00,1693,Gachibowli,TOWER-909
CDR-C960B265,CASE-0298,+917674846884,+918299775112,2023-05-14T22:50:00,2797,Bandra Kurla Complex,TOWER-468
CDR-46154EDD,CASE-0341,+914239058338,+911615596853,2023-07-25T04:27:00,976,Koramangala,TOWER-718
CDR-DC2D7679,CASE-0340,+914206370446,+919248896143,2023-09-01T13:07:00,1782,Koramangala,TOWER-946
CDR-105C0793,CASE-0229,+912848587043,+910539363533,2023-10-20T17:51:00,3407,Hinjewadi,TOWER-377
CDR-6F76E0D9,CASE-0300,+912905983086,+918721616195,2023-10-03T21:54:00,608,New Town,TOWER-759
CDR-A21CF05F,CASE-0442,+915920116378,+912426392394,2023-09-29T21:59:00,1212,Noida Sector 18,TOWER-636
CDR-07D9FFEB,CASE-0267,+917290393874,+915527465681,2023-10-16T20:56:00,3023,Anna Nagar,TOWER-344
CDR-AF3F8528,CASE-0023,+912848587043,+912848587043,2023-10-08T16:16:00,2859,Connaught Place,TOWER-269
CDR-003510CF,CASE-0284,+916198640484,+913640384403,2023-03-16T03:38:00,740,Gachibowli,TOWER-311
CDR-0FF2F8E4,CASE-0065,+917156318635,+912935565536,2023-07-29T12:11:00,685,Indiranagar,TOWER-760
CDR-95CA80B2,CASE-0400,+915374158858,+915137448095,2023-04-24T05:58:00,2793,New Town,TOWER-210
CDR-68D8854A,CASE-0050,+917377262764,+914512639428,2023-03-06T03:50:00,1835,Jubilee Hills,TOWER-710
CDR-88BC9D85,CASE-0404,+915850796909,+913398977307,2023-10-28T03:04:00,1213,Anna Nagar,TOWER-767
CDR-54433402,CASE-0130,+918529666232,+915140721957,2023-06-20T02:52:00,3440,Secunderabad Railway Station,TOWER-305
CDR-F7FF3656,CASE-0167,+915148982381,+916108244459,2023-01-19T18:47:00,2351,Jubilee Hills,TOWER-684
CDR-4D5E46D7,CASE-0479,+911944555315,+910594340793,2023-02-01T21:44:00,1560,Jubilee Hills,TOWER-364
CDR-EE42D30C,CASE-0147,+910883483174,+912848587043,2023-07-24T10:23:00,271,Jubilee Hills,TOWER-649
CDR-E917D898,CASE-0354,+917104875947,+911766061813,2023-02-10T04:35:00,2310,Andheri West,TOWER-605
CDR-49CE37F7,CASE-0355,+915240512444,+919521532031,2023-06-15T19:16:00,2125,Jubilee Hills,TOWER-774
