sender,receiver,amount,upi,timestamp,transaction_id,case_id
510000464230,510000467801,396594.00,manoj.0132@upi,2026-04-09T05:26:00.000Z,TXN-0012827,FIR-2026-0827
510000482085,510000485656,404513.00,pranav.0137@paytm,2026-04-09T05:37:00.000Z,TXN-0012828,FIR-2026-0828
510000499940,510000503511,412432.00,riya.0142@ybl,2026-04-09T05:48:00.000Z,TXN-0012829,FIR-2026-0829
510000517795,510000521366,420351.00,suresh.0147@okicici,2026-04-09T05:59:00.000Z,TXN-0012830,FIR-2026-0830
510000535650,510000539221,428270.00,aditi.0152@okaxis,2026-04-09T06:10:00.000Z,TXN-0012831,FIR-2026-0831
510000553505,510000557076,436189.00,divya.0157@oksbi,2026-04-09T06:21:00.000Z,TXN-0012832,FIR-2026-0832
510000571360,510000574931,444108.00,manoj.0162@upi,2026-04-09T06:32:00.000Z,TXN-0012833,FIR-2026-0833
510000589215,510000592786,452027.00,pranav.0167@paytm,2026-04-09T06:43:00.000Z,TXN-0012834,FIR-2026-0834
510000607070,510000610641,459946.00,riya.0172@ybl,2026-04-09T06:54:00.000Z,TXN-0012835,FIR-2026-0835
510000624925,510000628496,467865.00,suresh.0177@okicici,2026-04-09T07:05:00.000Z,TXN-0012836,FIR-2026-0836
510000642780,510000646351,475784.00,aditi.0182@okaxis,2026-04-09T07:16:00.000Z,TXN-0012837,FIR-2026-0837
510000660635,510000664206,8703.00,divya.0187@oksbi,2026-04-09T07:27:00.000Z,TXN-0012838,FIR-2026-0838
510000678490,510000682061,16622.00,manoj.0192@upi,2026-04-09T07:38:00.000Z,TXN-0012839,FIR-2026-0839
510000696345,510000699916,24541.00,pranav.0197@paytm,2026-04-09T07:49:00.000Z,TXN-0012840,FIR-2026-0840
510000003571,510000007142,32460.00,akash.0003@okicici,2026-04-09T08:00:00.000Z,TXN-0012841,FIR-2026-0841
510000021426,510000024997,40379.00,farhan.0008@okaxis,2026-04-09T08:11:00.000Z,TXN-0012842,FIR-2026-0842
510000039281,510000042852,48298.00,meera.0013@oksbi,2026-04-09T08:22:00.000Z,TXN-0012843,FIR-2026-0843
510000057136,510000060707,556217.00,priya.0018@upi,2026-04-09T08:33:00.000Z,TXN-0012844,FIR-2026-0844
510000074991,510000078562,64136.00,rohan.0023@paytm,2026-04-09T08:44:00.000Z,TXN-0012845,FIR-2026-0845
510000092846,510000096417,72055.00,tanvi.0028@ybl,2026-04-09T08:55:00.000Z,TXN-0012846,FIR-2026-0846
510000110701,510000114272,79974.00,akash.0033@okicici,2026-04-09T09:06:00.000Z,TXN-0012847,FIR-2026-0847
510000128556,510000132127,87893.00,farhan.0038@okaxis,2026-04-09T09:17:00.000Z,TXN-0012848,FIR-2026-0848
510000146411,510000149982,95812.00,meera.0043@oksbi,2026-04-09T09:28:00.000Z,TXN-0012849,FIR-2026-0849
510000164266,510000167837,103731.00,priya.0048@upi,2026-04-09T09:39:00.000Z,TXN-0012850,FIR-2026-0850
510000182121,510000185692,111650.00,rohan.0053@paytm,2026-04-09T09:50:00.000Z,TXN-0012851,FIR-2026-0851
510000199976,510000203547,119569.00,tanvi.0058@ybl,2026-04-09T10:01:00.000Z,TXN-0012852,FIR-2026-0852
510000217831,510000221402,127488.00,akash.0063@okicici,2026-04-09T10:12:00.000Z,TXN-0012853,FIR-2026-0853
510000235686,510000239257,135407.00,farhan.0068@okaxis,2026-04-09T10:23:00.000Z,TXN-0012854,FIR-2026-0854
510000253541,510000257112,143326.00,meera.0073@oksbi,2026-04-09T10:34:00.000Z,TXN-0012855,FIR-2026-0855
510000271396,510000274967,151245.00,priya.0078@upi,2026-04-09T10:45:00.000Z,TXN-0012856,FIR-2026-0856
510000289251,510000292822,159164.00,rohan.0083@paytm,2026-04-09T10:56:00.000Z,TXN-0012857,FIR-2026-0857
510000307106,510000310677,167083.00,tanvi.0088@ybl,2026-04-09T11:07:00.000Z,TXN-0012858,FIR-2026-0858
510000324961,510000328532,175002.00,akash.0093@okicici,2026-04-09T11:18:00.000Z,TXN-0012859,FIR-2026-0859
510000342816,510000346387,182921.00,farhan.0098@okaxis,2026-04-09T11:29:00.000Z,TXN-0012860,FIR-2026-0860
510000360671,510000364242,190840.00,meera.0103@oksbi,2026-04-09T11:40:00.000Z,TXN-0012861,FIR-2026-0861
510000378526,510000382097,198759.00,priya.0108@upi,2026-04-09T11:51:00.000Z,TXN-0012862,FIR-2026-0862
510000396381,510000399952,206678.00,rohan.0113@paytm,2026-04-09T12:02:00.000Z,TXN-0012863,FIR-2026-0863
510000414236,510000417807,214597.00,tanvi.0118@ybl,2026-04-09T12:13:00.000Z,TXN-0012864,FIR-2026-0864
510000432091,510000435662,222516.00,akash.0123@okicici,2026-04-09T12:24:00.000Z,TXN-0012865,FIR-2026-0865
510000449946,510000453517,230435.00,farhan.0128@okaxis,2026-04-09T12:35:00.000Z,TXN-0012866,FIR-2026-0866
510000467801,510000471372,238354.00,meera.0133@oksbi,2026-04-09T12:46:00.000Z,TXN-0012867,FIR-2026-0867
510000485656,510000489227,246273.00,priya.0138@upi,2026-04-09T12:57:00.000Z,TXN-0012868,FIR-2026-0868
510000503511,510000507082,254192.00,rohan.0143@paytm,2026-04-09T13:08:00.000Z,TXN-0012869,FIR-2026-0869
510000521366,510000524937,262111.00,tanvi.0148@ybl,2026-04-09T13:19:00.000Z,TXN-0012870,FIR-2026-0870
510000539221,510000542792,270030.00,akash.0153@okicici,2026-04-09T13:30:00.000Z,TXN-0012871,FIR-2026-0871
510000557076,510000560647,277949.00,farhan.0158@okaxis,2026-04-09T13:41:00.000Z,TXN-0012872,FIR-2026-0872
510000574931,510000578502,285868.00,meera.0163@oksbi,2026-04-09T13:52:00.000Z,TXN-0012873,FIR-2026-0873
510000592786,510000596357,293787.00,priya.0168@upi,2026-04-09T14:03:00.000Z,TXN-0012874,FIR-2026-0874
510000610641,510000614212,301706.00,rohan.0173@paytm,2026-04-09T14:14:00.000Z,TXN-0012875,FIR-2026-0875
510000628496,510000632067,309625.00,tanvi.0178@ybl,2026-04-09T14:25:00.000Z,TXN-0012876,FIR-2026-0876
510000646351,510000649922,317544.00,akash.0183@okicici,2026-04-09T14:36:00.000Z,TXN-0012877,FIR-2026-0877
510000664206,510000667777,325463.00,farhan.0188@okaxis,2026-04-09T14:47:00.000Z,TXN-0012878,FIR-2026-0878
510000682061,510000685632,333382.00,meera.0193@oksbi,2026-04-09T14:58:00.000Z,TXN-0012879,FIR-2026-0879
510000699916,510000703487,341301.00,priya.0198@upi,2026-04-09T15:09:00.000Z,TXN-0012880,FIR-2026-0880
510000007142,510000010713,349220.00,ananya.0004@ybl,2026-04-09T15:20:00.000Z,TXN-0012881,FIR-2026-0881
510000024997,510000028568,357139.00,ishita.0009@okicici,2026-04-09T15:31:00.000Z,TXN-0012882,FIR-2026-0882
510000042852,510000046423,365058.00,neha.0014@okaxis,2026-04-09T15:42:00.000Z,TXN-0012883,FIR-2026-0883
510000060707,510000064278,872977.00,rahul.0019@oksbi,2026-04-09T15:53:00.000Z,TXN-0012884,FIR-2026-0884
510000078562,510000082133,380896.00,sameer.0024@upi,2026-04-09T16:04:00.000Z,TXN-0012885,FIR-2026-0885
510000096417,510000099988,388815.00,varun.0029@paytm,2026-04-09T16:15:00.000Z,TXN-0012886,FIR-2026-0886
510000114272,510000117843,396734.00,ananya.0034@ybl,2026-04-09T16:26:00.000Z,TXN-0012887,FIR-2026-0887
510000132127,510000135698,404653.00,ishita.0039@okicici,2026-04-09T16:37:00.000Z,TXN-0012888,FIR-2026-0888
510000149982,510000153553,412572.00,neha.0044@okaxis,2026-04-09T16:48:00.000Z,TXN-0012889,FIR-2026-0889
510000167837,510000171408,420491.00,rahul.0049@oksbi,2026-04-09T16:59:00.000Z,TXN-0012890,FIR-2026-0890
510000185692,510000189263,428410.00,sameer.0054@upi,2026-04-09T17:10:00.000Z,TXN-0012891,FIR-2026-0891
510000203547,510000207118,436329.00,varun.0059@paytm,2026-04-09T17:21:00.000Z,TXN-0012892,FIR-2026-0892
510000221402,510000224973,444248.00,ananya.0064@ybl,2026-04-09T17:32:00.000Z,TXN-0012893,FIR-2026-0893
510000239257,510000242828,452167.00,ishita.0069@okicici,2026-04-09T17:43:00.000Z,TXN-0012894,FIR-2026-0894
510000257112,510000260683,460086.00,neha.0074@okaxis,2026-04-09T17:54:00.000Z,TXN-0012895,FIR-2026-0895
510000274967,510000278538,468005.00,rahul.0079@oksbi,2026-04-09T18:05:00.000Z,TXN-0012896,FIR-2026-0896
510000292822,510000296393,475924.00,sameer.0084@upi,2026-04-09T18:16:00.000Z,TXN-0012897,FIR-2026-0897
510000310677,510000314248,8843.00,varun.0089@paytm,2026-04-09T18:27:00.000Z,TXN-0012898,FIR-2026-0898
510000328532,510000332103,16762.00,ananya.0094@ybl,2026-04-09T18:38:00.000Z,TXN-0012899,FIR-2026-0899
510000346387,510000349958,24681.00,ishita.0099@okicici,2026-04-09T18:49:00.000Z,TXN-0012900,FIR-2026-0900
510000364242,510000367813,32600.00,neha.0104@okaxis,2026-04-09T19:00:00.000Z,TXN-0012901,FIR-2026-0901
510000382097,510000385668,40519.00,rahul.0109@oksbi,2026-04-09T19:11:00.000Z,TXN-0012902,FIR-2026-0902
510000399952,510000403523,48438.00,sameer.0114@upi,2026-04-09T19:22:00.000Z,TXN-0012903,FIR-2026-0903
510000417807,510000421378,56357.00,varun.0119@paytm,2026-04-09T19:33:00.000Z,TXN-0012904,FIR-2026-0904
510000435662,510000439233,64276.00,ananya.0124@ybl,2026-04-09T19:44:00.000Z,TXN-0012905,FIR-2026-0905
510000453517,510000457088,72195.00,ishita.0129@okicici,2026-04-09T19:55:00.000Z,TXN-0012906,FIR-2026-0906
510000471372,510000474943,80114.00,neha.0134@okaxis,2026-04-09T20:06:00.000Z,TXN-0012907,FIR-2026-0907
510000489227,510000492798,88033.00,rahul.0139@oksbi,2026-04-09T20:17:00.000Z,TXN-0012908,FIR-2026-0908
510000507082,510000510653,95952.00,sameer.0144@upi,2026-04-09T20:28:00.000Z,TXN-0012909,FIR-2026-0909
510000524937,510000528508,103871.00,varun.0149@paytm,2026-04-09T20:39:00.000Z,TXN-0012910,FIR-2026-0910
510000542792,510000546363,111790.00,ananya.0154@ybl,2026-04-09T20:50:00.000Z,TXN-0012911,FIR-2026-0911
510000560647,510000564218,119709.00,ishita.0159@okicici,2026-04-09T21:01:00.000Z,TXN-0012912,FIR-2026-0912
510000578502,510000582073,127628.00,neha.0164@okaxis,2026-04-09T21:12:00.000Z,TXN-0012913,FIR-2026-0913
510000596357,510000599928,135547.00,rahul.0169@oksbi,2026-04-09T21:23:00.000Z,TXN-0012914,FIR-2026-0914
510000614212,510000617783,143466.00,sameer.0174@upi,2026-04-09T21:34:00.000Z,TXN-0012915,FIR-2026-0915
510000632067,510000635638,151385.00,varun.0179@paytm,2026-04-09T21:45:00.000Z,TXN-0012916,FIR-2026-0916
510000649922,510000653493,159304.00,ananya.0184@ybl,2026-04-09T21:56:00.000Z,TXN-0012917,FIR-2026-0917
510000667777,510000671348,167223.00,ishita.0189@okicici,2026-04-09T22:07:00.000Z,TXN-0012918,FIR-2026-0918
510000685632,510000689203,175142.00,neha.0194@okaxis,2026-04-09T22:18:00.000Z,TXN-0012919,FIR-2026-0919
510000703487,510000707058,183061.00,rahul.0199@oksbi,2026-04-09T22:29:00.000Z,TXN-0012920,FIR-2026-0920
510000010713,510000014284,190980.00,arjun.0005@paytm,2026-04-09T22:40:00.000Z,TXN-0012921,FIR-2026-0921
510000028568,510000032139,198899.00,kabir.0010@ybl,2026-04-09T22:51:00.000Z,TXN-0012922,FIR-2026-0922
510000046423,510000049994,206818.00,nikhil.0015@okicici,2026-04-09T23:02:00.000Z,TXN-0012923,FIR-2026-0923
510000064278,510000067849,714737.00,rajesh.0020@okaxis,2026-04-09T23:13:00.000Z,TXN-0012924,FIR-2026-0924
510000082133,510000085704,222656.00,sanjay.0025@oksbi,2026-04-09T23:24:00.000Z,TXN-0012925,FIR-2026-0925
510000099988,510000103559,230575.00,vikram.0030@upi,2026-04-09T23:35:00.000Z,TXN-0012926,FIR-2026-0926
510000117843,510000121414,238494.00,arjun.0035@paytm,2026-04-09T23:46:00.000Z,TXN-0012927,FIR-2026-0927
510000135698,510000139269,246413.00,kabir.0040@ybl,2026-04-09T23:57:00.000Z,TXN-0012928,FIR-2026-0928
510000153553,510000157124,254332.00,nikhil.0045@okicici,2026-04-10T00:08:00.000Z,TXN-0012929,FIR-2026-0929
510000171408,510000174979,262251.00,rajesh.0050@okaxis,2026-04-10T00:19:00.000Z,TXN-0012930,FIR-2026-0930
510000189263,510000192834,270170.00,sanjay.0055@oksbi,2026-04-10T00:30:00.000Z,TXN-0012931,FIR-2026-0931
510000207118,510000210689,278089.00,vikram.0060@upi,2026-04-10T00:41:00.000Z,TXN-0012932,FIR-2026-0932
510000224973,510000228544,286008.00,arjun.0065@paytm,2026-04-10T00:52:00.000Z,TXN-0012933,FIR-2026-0933
510000242828,510000246399,293927.00,kabir.0070@ybl,2026-04-10T01:03:00.000Z,TXN-0012934,FIR-2026-0934
510000260683,510000264254,301846.00,nikhil.0075@okicici,2026-04-10T01:14:00.000Z,TXN-0012935,FIR-2026-0935
510000278538,510000282109,309765.00,rajesh.0080@okaxis,2026-04-10T01:25:00.000Z,TXN-0012936,FIR-2026-0936
510000296393,510000299964,317684.00,sanjay.0085@oksbi,2026-04-10T01:36:00.000Z,TXN-0012937,FIR-2026-0937
510000314248,510000317819,325603.00,vikram.0090@upi,2026-04-10T01:47:00.000Z,TXN-0012938,FIR-2026-0938
510000332103,510000335674,333522.00,arjun.0095@paytm,2026-04-10T01:58:00.000Z,TXN-0012939,FIR-2026-0939
510000349958,510000353529,341441.00,kabir.0100@ybl,2026-04-10T02:09:00.000Z,TXN-0012940,FIR-2026-0940
510000367813,510000371384,349360.00,nikhil.0105@okicici,2026-04-10T02:20:00.000Z,TXN-0012941,FIR-2026-0941
510000385668,510000389239,357279.00,rajesh.0110@okaxis,2026-04-10T02:31:00.000Z,TXN-0012942,FIR-2026-0942
510000403523,510000407094,365198.00,sanjay.0115@oksbi,2026-04-10T02:42:00.000Z,TXN-0012943,FIR-2026-0943
510000421378,510000424949,373117.00,vikram.0120@upi,2026-04-10T02:53:00.000Z,TXN-0012944,FIR-2026-0944
510000439233,510000442804,381036.00,arjun.0125@paytm,2026-04-10T03:04:00.000Z,TXN-0012945,FIR-2026-0945
510000457088,510000460659,388955.00,kabir.0130@ybl,2026-04-10T03:15:00.000Z,TXN-0012946,FIR-2026-0946
510000474943,510000478514,396874.00,nikhil.0135@okicici,2026-04-10T03:26:00.000Z,TXN-0012947,FIR-2026-0947
510000492798,510000496369,404793.00,rajesh.0140@okaxis,2026-04-10T03:37:00.000Z,TXN-0012948,FIR-2026-0948
510000510653,510000514224,412712.00,sanjay.0145@oksbi,2026-04-10T03:48:00.000Z,TXN-0012949,FIR-2026-0949
510000528508,510000532079,420631.00,vikram.0150@upi,2026-04-10T03:59:00.000Z,TXN-0012950,FIR-2026-0950
510000546363,510000549934,428550.00,arjun.0155@paytm,2026-04-10T04:10:00.000Z,TXN-0012951,FIR-2026-0951
510000564218,510000567789,436469.00,kabir.0160@ybl,2026-04-10T04:21:00.000Z,TXN-0012952,FIR-2026-0952
510000582073,510000585644,444388.00,nikhil.0165@okicici,2026-04-10T04:32:00.000Z,TXN-0012953,FIR-2026-0953
510000599928,510000603499,452307.00,rajesh.0170@okaxis,2026-04-10T04:43:00.000Z,TXN-0012954,FIR-2026-0954
510000617783,510000621354,460226.00,sanjay.0175@oksbi,2026-04-10T04:54:00.000Z,TXN-0012955,FIR-2026-0955
510000635638,510000639209,468145.00,vikram.0180@upi,2026-04-10T05:05:00.000Z,TXN-0012956,FIR-2026-0956
510000653493,510000657064,476064.00,arjun.0185@paytm,2026-04-10T05:16:00.000Z,TXN-0012957,FIR-2026-0957
510000671348,510000674919,8983.00,kabir.0190@ybl,2026-04-10T05:27:00.000Z,TXN-0012958,FIR-2026-0958
510000689203,510000692774,16902.00,nikhil.0195@okicici,2026-04-10T05:38:00.000Z,TXN-0012959,FIR-2026-0959
510000707058,510000710629,24821.00,rajesh.0200@okaxis,2026-04-10T05:49:00.000Z,TXN-0012960,FIR-2026-0960
510000014284,510000000000,32740.00,aarav.0001@oksbi,2026-04-10T06:00:00.000Z,TXN-0012961,FIR-2026-0961
510000032139,510000017855,40659.00,deepak.0006@upi,2026-04-10T06:11:00.000Z,TXN-0012962,FIR-2026-0962
510000049994,510000035710,48578.00,kavya.0011@paytm,2026-04-10T06:22:00.000Z,TXN-0012963,FIR-2026-0963
510000067849,510000053565,556497.00,pooja.0016@ybl,2026-04-10T06:33:00.000Z,TXN-0012964,FIR-2026-0964
510000085704,510000071420,64416.00,rakesh.0021@okicici,2026-04-10T06:44:00.000Z,TXN-0012965,FIR-2026-0965
510000103559,510000089275,72335.00,shreya.0026@okaxis,2026-04-10T06:55:00.000Z,TXN-0012966,FIR-2026-0966
510000121414,510000107130,80254.00,aarav.0031@oksbi,2026-04-10T07:06:00.000Z,TXN-0012967,FIR-2026-0967
510000139269,510000124985,88173.00,deepak.0036@upi,2026-04-10T07:17:00.000Z,TXN-0012968,FIR-2026-0968
510000157124,510000142840,96092.00,kavya.0041@paytm,2026-04-10T07:28:00.000Z,TXN-0012969,FIR-2026-0969
510000174979,510000160695,104011.00,pooja.0046@ybl,2026-04-10T07:39:00.000Z,TXN-0012970,FIR-2026-0970
510000192834,510000178550,111930.00,rakesh.0051@okicici,2026-04-10T07:50:00.000Z,TXN-0012971,FIR-2026-0971
510000210689,510000196405,119849.00,shreya.0056@okaxis,2026-04-10T08:01:00.000Z,TXN-0012972,FIR-2026-0972
510000228544,510000214260,127768.00,aarav.0061@oksbi,2026-04-10T08:12:00.000Z,TXN-0012973,FIR-2026-0973
510000246399,510000232115,135687.00,deepak.0066@upi,2026-04-10T08:23:00.000Z,TXN-0012974,FIR-2026-0974
510000264254,510000249970,143606.00,kavya.0071@paytm,2026-04-10T08:34:00.000Z,TXN-0012975,FIR-2026-0975
510000282109,510000267825,151525.00,pooja.0076@ybl,2026-04-10T08:45:00.000Z,TXN-0012976,FIR-2026-0976
510000299964,510000285680,159444.00,rakesh.0081@okicici,2026-04-10T08:56:00.000Z,TXN-0012977,FIR-2026-0977
510000317819,510000303535,167363.00,shreya.0086@okaxis,2026-04-10T09:07:00.000Z,TXN-0012978,FIR-2026-0978
510000335674,510000321390,175282.00,aarav.0091@oksbi,2026-04-10T09:18:00.000Z,TXN-0012979,FIR-2026-0979
510000353529,510000339245,183201.00,deepak.0096@upi,2026-04-10T09:29:00.000Z,TXN-0012980,FIR-2026-0980
510000371384,510000357100,191120.00,kavya.0101@paytm,2026-04-10T09:40:00.000Z,TXN-0012981,FIR-2026-0981
510000389239,510000374955,199039.00,pooja.0106@ybl,2026-04-10T09:51:00.000Z,TXN-0012982,FIR-2026-0982
510000407094,510000392810,206958.00,rakesh.0111@okicici,2026-04-10T10:02:00.000Z,TXN-0012983,FIR-2026-0983
510000424949,510000410665,214877.00,shreya.0116@okaxis,2026-04-10T10:13:00.000Z,TXN-0012984,FIR-2026-0984
510000442804,510000428520,222796.00,aarav.0121@oksbi,2026-04-10T10:24:00.000Z,TXN-0012985,FIR-2026-0985
510000460659,510000446375,230715.00,deepak.0126@upi,2026-04-10T10:35:00.000Z,TXN-0012986,FIR-2026-0986
510000478514,510000464230,238634.00,kavya.0131@paytm,2026-04-10T10:46:00.000Z,TXN-0012987,FIR-2026-0987
510000496369,510000482085,246553.00,pooja.0136@ybl,2026-04-10T10:57:00.000Z,TXN-0012988,FIR-2026-0988
510000514224,510000499940,254472.00,rakesh.0141@okicici,2026-04-10T11:08:00.000Z,TXN-0012989,FIR-2026-0989
510000532079,510000517795,262391.00,shreya.0146@okaxis,2026-04-10T11:19:00.000Z,TXN-0012990,FIR-2026-0990
510000549934,510000535650,270310.00,aarav.0151@oksbi,2026-04-10T11:30:00.000Z,TXN-0012991,FIR-2026-0991
510000567789,510000553505,278229.00,deepak.0156@upi,2026-04-10T11:41:00.000Z,TXN-0012992,FIR-2026-0992
510000585644,510000571360,286148.00,kavya.0161@paytm,2026-04-10T11:52:00.000Z,TXN-0012993,FIR-2026-0993
510000603499,510000589215,294067.00,pooja.0166@ybl,2026-04-10T12:03:00.000Z,TXN-0012994,FIR-2026-0994
510000621354,510000607070,301986.00,rakesh.0171@okicici,2026-04-10T12:14:00.000Z,TXN-0012995,FIR-2026-0995
510000639209,510000624925,309905.00,shreya.0176@okaxis,2026-04-10T12:25:00.000Z,TXN-0012996,FIR-2026-0996
510000657064,510000642780,317824.00,aarav.0181@oksbi,2026-04-10T12:36:00.000Z,TXN-0012997,FIR-2026-0997
510000674919,510000660635,325743.00,deepak.0186@upi,2026-04-10T12:47:00.000Z,TXN-0012998,FIR-2026-0998
510000692774,510000678490,333662.00,kavya.0191@paytm,2026-04-10T12:58:00.000Z,TXN-0012999,FIR-2026-0999
510000710629,510000696345,341581.00,pooja.0196@ybl,2026-04-10T13:09:00.000Z,TXN-0013000,FIR-2026-1000
510000000000,510000003571,349500.00,aditi.0002@okaxis,2026-04-10T13:20:00.000Z,TXN-0013001,FIR-2026-0001
510000017855,510000021426,357419.00,divya.0007@oksbi,2026-04-10T13:31:00.000Z,TXN-0013002,FIR-2026-0002
510000035710,510000039281,365338.00,manoj.0012@upi,2026-04-10T13:42:00.000Z,TXN-0013003,FIR-2026-0003
510000053565,510000057136,873257.00,pranav.0017@paytm,2026-04-10T13:53:00.000Z,TXN-0013004,FIR-2026-0004
510000071420,510000074991,381176.00,riya.0022@ybl,2026-04-10T14:04:00.000Z,TXN-0013005,FIR-2026-0005
510000089275,510000092846,389095.00,suresh.0027@okicici,2026-04-10T14:15:00.000Z,TXN-0013006,FIR-2026-0006
510000107130,510000110701,397014.00,aditi.0032@okaxis,2026-04-10T14:26:00.000Z,TXN-0013007,FIR-2026-0007
510000124985,510000128556,404933.00,divya.0037@oksbi,2026-04-10T14:37:00.000Z,TXN-0013008,FIR-2026-0008
510000142840,510000146411,412852.00,manoj.0042@upi,2026-04-10T14:48:00.000Z,TXN-0013009,FIR-2026-0009
510000160695,510000164266,420771.00,pranav.0047@paytm,2026-04-10T14:59:00.000Z,TXN-0013010,FIR-2026-0010
510000178550,510000182121,428690.00,riya.0052@ybl,2026-04-10T15:10:00.000Z,TXN-0013011,FIR-2026-0011
510000196405,510000199976,436609.00,suresh.0057@okicici,2026-04-10T15:21:00.000Z,TXN-0013012,FIR-2026-0012
510000214260,510000217831,444528.00,aditi.0062@okaxis,2026-04-10T15:32:00.000Z,TXN-0013013,FIR-2026-0013
510000232115,510000235686,452447.00,divya.0067@oksbi,2026-04-10T15:43:00.000Z,TXN-0013014,FIR-2026-0014
510000249970,510000253541,460366.00,manoj.0072@upi,2026-04-10T15:54:00.000Z,TXN-0013015,FIR-2026-0015
510000267825,510000271396,468285.00,pranav.0077@paytm,2026-04-10T16:05:00.000Z,TXN-0013016,FIR-2026-0016
510000285680,510000289251,476204.00,riya.0082@ybl,2026-04-10T16:16:00.000Z,TXN-0013017,FIR-2026-0017
510000303535,510000307106,9123.00,suresh.0087@okicici,2026-04-10T16:27:00.000Z,TXN-0013018,FIR-2026-0018
510000321390,510000324961,17042.00,aditi.0092@okaxis,2026-04-10T16:38:00.000Z,TXN-0013019,FIR-2026-0019
510000339245,510000342816,24961.00,divya.0097@oksbi,2026-04-10T16:49:00.000Z,TXN-0013020,FIR-2026-0020
510000357100,510000360671,32880.00,manoj.0102@upi,2026-04-10T17:00:00.000Z,TXN-0013021,FIR-2026-0021
510000374955,510000378526,40799.00,pranav.0107@paytm,2026-04-10T17:11:00.000Z,TXN-0013022,FIR-2026-0022
510000392810,510000396381,48718.00,riya.0112@ybl,2026-04-10T17:22:00.000Z,TXN-0013023,FIR-2026-0023
510000410665,510000414236,56637.00,suresh.0117@okicici,2026-04-10T17:33:00.000Z,TXN-0013024,FIR-2026-0024
510000428520,510000432091,64556.00,aditi.0122@okaxis,2026-04-10T17:44:00.000Z,TXN-0013025,FIR-2026-0025
510000446375,510000449946,72475.00,divya.0127@oksbi,2026-04-10T17:55:00.000Z,TXN-0013026,FIR-2026-0026
510000464230,510000467801,80394.00,manoj.0132@upi,2026-04-10T18:06:00.000Z,TXN-0013027,FIR-2026-0027
510000482085,510000485656,88313.00,pranav.0137@paytm,2026-04-10T18:17:00.000Z,TXN-0013028,FIR-2026-0028
510000499940,510000503511,96232.00,riya.0142@ybl,2026-04-10T18:28:00.000Z,TXN-0013029,FIR-2026-0029
510000517795,510000521366,104151.00,suresh.0147@okicici,2026-04-10T18:39:00.000Z,TXN-0013030,FIR-2026-0030
510000535650,510000539221,112070.00,aditi.0152@okaxis,2026-04-10T18:50:00.000Z,TXN-0013031,FIR-2026-0031
